"DEPLOYMENT NAME","QUAY TAG","PACKAGE NAME","VERSION INSTALLED","DEPENDENCY TYPE"
"quay.io/cloudservices/xjoin-search","ce974af","@graphql-typed-document-node/core","3.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@graphql-typed-document-node/core","3.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@graphql-typed-document-node/core","3.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@graphql-typed-document-node/core","3.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@hapi/bourne","2.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@humanwhocodes/config-array","0.5.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@humanwhocodes/object-schema","1.2.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@iarna/toml","2.2.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@istanbuljs/load-nyc-config","1.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@istanbuljs/schema","0.1.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/console","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/core","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/environment","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/fake-timers","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/globals","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/reporters","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/source-map","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/test-result","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/test-sequencer","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/transform","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jest/types","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@josephg/resolvable","1.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jridgewell/gen-mapping","0.3.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jridgewell/resolve-uri","3.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jridgewell/set-array","1.1.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jridgewell/sourcemap-codec","1.4.14","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jridgewell/trace-mapping","0.3.17","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jridgewell/trace-mapping","0.3.9","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jridgewell/trace-mapping","0.3.9","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@jsdevtools/ono","7.1.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@my-scope/package-a","0.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@my-scope/package-b","0.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@nodelib/fs.scandir","2.1.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@nodelib/fs.stat","2.0.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@nodelib/fs.walk","1.2.8","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@peculiar/asn1-schema","2.3.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@peculiar/json-schema","1.1.12","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@peculiar/webcrypto","1.4.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/aspromise","1.1.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/base64","1.1.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/codegen","2.0.4","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/eventemitter","1.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/fetch","1.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/float","1.0.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/inquire","1.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/path","1.1.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/pool","1.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@protobufjs/utf8","1.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@sinonjs/commons","1.8.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@sinonjs/fake-timers","7.1.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@sinonjs/fake-timers","8.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@sinonjs/samsam","6.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@sinonjs/text-encoding","0.7.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@tootallnate/once","1.1.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@tootallnate/once","2.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@tsconfig/node10","1.0.8","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@tsconfig/node12","1.0.9","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@tsconfig/node14","1.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@tsconfig/node16","1.0.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/accepts","1.3.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/babel__core","7.1.19","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/babel__generator","7.6.4","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/babel__template","7.4.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/babel__traverse","7.14.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/bluebird","3.5.36","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/body-parser","1.19.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/connect","3.4.35","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/convict","6.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/cors","2.8.12","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/express","4.17.14","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/express-pino-logger","4.0.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/express-serve-static-core","4.17.31","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/graceful-fs","4.1.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/graphql-type-json","0.3.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/istanbul-lib-coverage","2.0.4","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/istanbul-lib-report","3.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/istanbul-reports","3.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/jest","27.4.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/js-yaml","4.0.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/json-schema","7.0.11","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/json-stable-stringify","1.0.34","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/jsonwebtoken","8.5.9","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/lodash","4.14.181","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/long","4.0.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/mime","1.3.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/node","10.17.60","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/node","15.14.9","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/parse-json","4.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/pino","6.3.12","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/pino-http","5.8.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/pino-multi-stream","5.1.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/pino-pretty","4.7.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/pino-std-serializers","2.4.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/prettier","2.4.4","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/qs","6.9.7","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/range-parser","1.2.4","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/serve-static","1.13.10","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/sinon","10.0.11","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/sinonjs__fake-timers","8.1.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/stack-utils","2.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/strip-bom","3.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/strip-json-comments","0.0.30","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/uuid","8.3.4","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/ws","8.5.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/yargs","16.0.4","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@types/yargs-parser","21.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/eslint-plugin","5.17.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/experimental-utils","4.33.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/parser","5.17.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/scope-manager","4.33.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/scope-manager","5.17.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/type-utils","5.17.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/types","4.33.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/types","5.17.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/typescript-estree","4.33.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/typescript-estree","5.17.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/utils","5.17.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/visitor-keys","4.33.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@typescript-eslint/visitor-keys","5.17.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@whatwg-node/fetch","0.3.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@whatwg-node/fetch","0.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@whatwg-node/fetch","0.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","@whatwg-node/fetch","0.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","JSONStream","1.3.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","PyGObject","3.28.3","python"
"quay.io/cloudservices/xjoin-search","ce974af","PySocks","1.6.8","python"
"quay.io/cloudservices/xjoin-search","ce974af","abab","2.0.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","abbrev","1.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","abbrev","1.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","abort-controller","3.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","accepts","1.3.8","npm"
"quay.io/cloudservices/xjoin-search","ce974af","acl","2.2.53-1.el8","rpm"
"quay.io/cloudservices/xjoin-search","ce974af","acorn","7.4.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","acorn","8.7.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","acorn","8.7.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","acorn","8.8.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","acorn-globals","6.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","acorn-jsx","5.3.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","acorn-walk","7.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","acorn-walk","8.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","acorn-walk","8.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","agent-base","4.2.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","agent-base","4.3.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","agent-base","6.0.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","agentkeepalive","3.5.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aggregate-error","3.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ajv","6.12.6","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ajv","6.12.6","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ajv","8.11.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-align","2.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-colors","4.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-escapes","4.3.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-regex","2.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-regex","3.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-regex","4.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-regex","4.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-regex","4.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-regex","4.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-regex","5.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-styles","3.2.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-styles","3.2.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-styles","3.2.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-styles","3.2.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-styles","4.3.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansi-styles","5.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansicolors","0.3.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","ansistyles","0.1.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","anymatch","3.1.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","anymatch","3.1.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","apollo-datasource","3.3.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","apollo-reporting-protobuf","3.3.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","apollo-server-core","3.10.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","apollo-server-env","4.2.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","apollo-server-errors","3.3.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","apollo-server-express","3.10.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","apollo-server-plugin-base","3.6.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","apollo-server-types","3.6.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aproba","1.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aproba","1.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aproba","1.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aproba","1.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aproba","1.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aproba","2.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","archy","1.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","are-we-there-yet","1.1.4","npm"
"quay.io/cloudservices/xjoin-search","ce974af","arg","4.1.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","argparse","1.0.10","npm"
"quay.io/cloudservices/xjoin-search","ce974af","argparse","1.0.10","npm"
"quay.io/cloudservices/xjoin-search","ce974af","argparse","1.0.10","npm"
"quay.io/cloudservices/xjoin-search","ce974af","argparse","2.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","args","5.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","array-flatten","1.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","array-union","2.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","asap","2.0.6","npm"
"quay.io/cloudservices/xjoin-search","ce974af","asap","2.0.6","npm"
"quay.io/cloudservices/xjoin-search","ce974af","asn1","0.2.4","npm"
"quay.io/cloudservices/xjoin-search","ce974af","asn1js","3.0.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","assert-plus","1.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","astral-regex","2.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","async","3.2.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","async-retry","1.3.3","npm"
"quay.io/cloudservices/xjoin-search","ce974af","asynckit","0.4.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","asynckit","0.4.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","atomic-sleep","1.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","audit-libs","3.0.7-4.el8","rpm"
"quay.io/cloudservices/xjoin-search","ce974af","auto-bind","4.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aws-sdk","2.1103.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aws-sign2","0.7.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","aws4","1.8.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","babel-jest","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","babel-plugin-istanbul","6.1.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","babel-plugin-jest-hoist","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","babel-plugin-syntax-trailing-function-commas","7.0.0-beta.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","babel-preset-current-node-syntax","1.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","babel-preset-fbjs","3.4.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","babel-preset-jest","27.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","balanced-match","1.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","balanced-match","1.0.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","balanced-match","1.0.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","base64-js","1.5.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","basesystem","11-5.el8","rpm"
"quay.io/cloudservices/xjoin-search","ce974af","bash","4.4.20-4.el8_6","rpm"
"quay.io/cloudservices/xjoin-search","ce974af","bcrypt-pbkdf","1.0.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","benchmarks","1.0.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","bin-links","1.1.8","npm"
"quay.io/cloudservices/xjoin-search","ce974af","binary-extensions","2.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","binary-extensions","2.2.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","bintrees","1.0.1","npm"
"quay.io/cloudservices/xjoin-search","ce974af","binutils","2.30-117.el8","rpm"
"quay.io/cloudservices/xjoin-search","ce974af","bl","4.1.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","bluebird","3.5.5","npm"
"quay.io/cloudservices/xjoin-search","ce974af","bluebird","3.7.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","body-parser","1.19.2","npm"
"quay.io/cloudservices/xjoin-search","ce974af","boxen","1.3.0","npm"
"quay.io/cloudservices/xjoin-search","ce974af","brace-expansion","1.1.11","npm"
